시설명,시도,시군구,총길이,총폭,경간수,최대경간장,상부구조,설계하중,교통량,준공년도,준공후경과년수
직동교,경기도,광주시,45.0,27.9,1.0,45.0,프리플렉스거더교,DB-24,60805.0,2013,10
진건천교,경기도,남양주시,145.0,21.1,3.0,55.0,강박스거더교,DB-24,18358.0,2017,6
진관IC 1교,경기도,남양주시,50.0,17.4,1.0,50.0,강박스거더교,DB-24,17002.0,2016,7
진관IC 2교,경기도,남양주시,35.0,11.4,1.0,35.0,PSCI거더교,DB-24,17002.0,2016,7
진관IC 3교,경기도,남양주시,35.0,11.4,1.0,35.0,PSCI거더교,DB-24,17002.0,2016,7
진관IC교,경기도,남양주시,35.0,34.9,1.0,35.0,PSCI거더교,DB-24,17002.0,2016,7
진관육교,경기도,남양주시,40.0,34.9,1.0,40.0,강박스거더교,DB-24,17002.0,2016,7
진목교,경기도,포천시,80.0,20.0,2.0,40.0,강박스거더교,DB-24,10277.0,2002,21
진벌천교(상),경기도,남양주시,576.5,10.5,11.0,70.0,기타,DB-24,19065.0,2020,3
진벌천교(하),경기도,남양주시,516.0,10.5,10.0,70.0,기타,DB-24,19065.0,2020,3
진안1육교(상),경기도,화성시,267.5,17.9,5.0,70.0,강박스거더교,DB-24,26803.0,2013,10
진안1육교(하),경기도,화성시,235.0,17.1,4.0,72.5,강박스거더교,DB-24,26803.0,2013,10
진암1교,경기도,이천시,45.0,26.8,1.0,45.0,강박스거더교,DB-24,5654.0,2002,21
진암2교,경기도,이천시,15.0,19.4,1.0,15.0,라멘교,DB-24,5654.0,2002,21
진암3교,경기도,이천시,80.0,6.9,3.0,30.0,강박스거더교,DB-24,5654.0,2002,21
진암교,경기도,이천시,30.0,19.4,2.0,15.0,라멘교,DB-24,5654.0,2002,21
진위교,경기도,평택시,125.0,21.0,5.0,25.0,PSCI거더교,DB-24,21443.0,1986,37
진재교,경기도,양주시,30.0,21.1,1.0,30.0,PSC슬래브교,DB-24,23786.0,2014,9
창릉교,경기도,고양시 덕양구,150.0,38.4,5.0,30.0,PSCI거더교,DB-24,99325.0,1993,30
창현교(상),경기도,남양주시,690.0,10.4,14.0,50.0,강박스거더교,DB-24,18724.0,2005,18
창현교(하),경기도,남양주시,690.0,10.4,14.0,50.0,강박스거더교,DB-24,18724.0,2005,18
천둥IC육교,경기도,김포시,40.0,13.2,1.0,40.0,강박스거더교,DB-24,44004.0,2003,20
천서교,경기도,여주시,41.1,10.9,1.0,41.1,프리플렉스거더교,DB-24,4255.0,2012,11
천안1교,경기도,가평군,40.0,10.5,3.0,15.0,라멘교,DB-24,4242.0,1992,31
천안2교,경기도,가평군,40.0,10.5,3.0,15.0,라멘교,DB-24,2537.0,1992,31
천현교,경기도,하남시,75.0,20.8,5.0,15.0,RC슬래브교,DB-24,8754.0,1997,26
천호대교,서울특별시,강동구,1150.0,25.6,33.0,50.0,강박스거더교,DB-18,,1976,47
철도육교,경기도,고양시 덕양구,120.0,18.5,3.0,40.0,프리플렉스거더교,DB-24,20508.0,1991,32
청담교,경기도,포천시,20.3,19.5,1.0,20.3,PSCI거더교,DB-24,14083.0,1997,26
청담천교 1,경기도,양주시,200.0,21.0,4.0,55.0,강박스거더교,DB-24,35532.0,2014,9
청담천교 2,경기도,양주시,200.0,15.0,4.0,55.0,강박스거더교,DB-24,35532.0,2014,9
청대교,경기도,고양시 덕양구,200.0,20.9,4.0,55.0,강박스거더교,DB-24,13412.0,2021,2
청미교(상),경기도,안성시,212.8,10.8,7.0,30.4,PSCI거더교,DB-24,12041.0,1998,25
청미교(하),경기도,안성시,212.8,10.8,7.0,30.5,PSCI거더교,DB-24,12041.0,1998,25
청안1교,경기도,여주시,13.0,43.9,1.0,14.8,라멘교,DB-24,7899.0,2015,8
청안2교,경기도,여주시,35.0,20.9,1.0,35.0,프리플렉스거더교,DB-24,7899.0,2015,8
청용1교(상),경기도,평택시,52.0,13.8,1.0,52.0,강박스거더교,DB-24,22263.0,2005,18
청용1교(하),경기도,평택시,52.0,13.8,1.0,52.0,강박스거더교,DB-24,22263.0,2005,18
청용교,경기도,안성시,255.0,19.5,5.0,55.0,강박스거더교,DB-24,19409.0,2005,18
청운교,경기도,양평군,120.3,19.5,4.0,30.1,PSCI거더교,DB-24,4712.0,2000,23
청평1교,경기도,가평군,200.0,10.0,10.0,20.0,RC중공슬래브교,DB-24,14315.0,1987,36
청평2교,경기도,가평군,200.0,10.0,10.0,20.0,RCT거더교,DB-24,14315.0,1987,36
청평대교,경기도,가평군,125.0,10.7,5.0,25.0,PSCI거더교,DB-24,3477.0,1998,25
청학교,경기도,남양주시,216.0,19.5,4.0,60.0,강박스거더교,DB-24,18066.0,1996,27
초부교,경기도,용인시 처인구,18.5,19.5,1.0,18.5,라멘교,DB-24,15102.0,1997,26
초성교,경기도,연천군,307.0,20.0,7.0,45.0,강박스거더교,DB-24,9865.0,1997,26
초현교,경기도,용인시 처인구,21.2,23.0,2.0,10.6,RC슬래브교,DB-24,15102.0,1997,26
초현교,경기도,여주시,90.3,21.0,3.0,30.2,PSCI거더교,DB-24,4255.0,1999,24
추계1교,경기도,용인시 처인구,156.0,19.5,3.0,60.0,강박스거더교,DB-24,16976.0,1997,26
추계2교,경기도,용인시 처인구,160.0,19.5,3.0,60.0,강박스거더교,DB-24,16976.0,1997,26
추자육교,경기도,광주시,50.1,19.5,1.0,50.1,강박스거더교,DB-24,38403.0,2001,22
추팔육교,경기도,평택시,15.0,19.5,1.0,15.0,라멘교,DB-24,17936.0,2000,23
충정2교,서울특별시,서대문구,45.6,6.5,4.0,11.0,RC슬래브교,DB-24,,1995,28
칠곡1교,경기도,안성시,15.0,29.7,1.0,15.0,라멘교,DB-24,21819.0,2005,18
칠곡교,경기도,안성시,270.0,19.5,9.0,30.0,PSCI거더교,DB-24,19409.0,2005,18
칠곡육교,경기도,안성시,20.0,20.5,1.0,20.0,라멘교,DB-24,21819.0,2014,9
칠괴교,경기도,평택시,15.0,27.5,1.0,15.0,라멘교,DB-24,22263.0,2005,18
킨텍스IC1교,경기도,고양시 일산서구,90.0,14.9,2.0,45.0,강박스거더교,DB-24,68149.0,2005,18
킨텍스IC2교,경기도,고양시 일산동구,595.0,11.0,13.0,55.0,강박스거더교,DB-24,68149.0,2005,18
킨텍스IC3교,경기도,고양시 일산동구,100.0,11.0,2.0,50.0,강박스거더교,DB-24,68149.0,2005,18
탄천1교,경기도,성남시 중원구,120.0,12.2,2.0,60.0,기타,DB-24,60805.0,2017,6
탄천2교,경기도,성남시 중원구,120.0,12.2,2.0,60.0,기타,DB-24,,2017,6
탐선교,경기도,가평군,50.0,9.5,4.0,13.0,RC슬래브교,DB-24,4120.0,1984,39
태리IC램프A교,경기도,김포시,39.9,17.5,3.0,20.0,RC슬래브교,DB-24,44004.0,2003,20
태리IC램프D교,경기도,김포시,80.0,7.5,2.0,40.0,강박스거더교,DB-24,44004.0,2003,20
태리IC육교(상),경기도,김포시,40.0,14.0,1.0,40.0,강박스거더교,DB-24,44004.0,2003,20
태리IC육교(하),경기도,김포시,40.0,18.0,1.0,40.0,강박스거더교,DB-24,44004.0,2003,20
태봉1교,경기도,가평군,45.0,8.0,3.0,18.0,RC슬래브교,DB-24,7567.0,2010,13
태봉2교,경기도,가평군,90.0,8.0,3.0,40.0,강박스거더교,DB-24,7567.0,2010,13
태봉육교,경기도,광주시,40.1,31.0,3.0,15.0,RC슬래브교,DB-24,60805.0,2013,10
태전IC RAMP-B1교,경기도,광주시,140.0,8.0,3.0,55.0,강박스거더교,DB-24,60805.0,2013,10
태전IC RAMP-B2교,경기도,광주시,39.0,8.0,3.0,15.0,라멘교,DB-24,60805.0,2013,10
태전IC RAMP-B3교,경기도,광주시,220.0,12.0,5.0,50.0,강박스거더교,DB-24,60805.0,2013,10
태전IC RAMP-C교,경기도,광주시,140.0,8.0,3.0,55.0,강박스거더교,DB-24,60805.0,2013,10
태전IC RAMP-D교,경기도,광주시,130.0,8.0,3.0,50.0,강박스거더교,DB-24,60805.0,2013,10
태전IC RAMP-E교,경기도,광주시,120.0,8.0,3.0,50.0,강박스거더교,DB-24,60805.0,2013,10
태전IC RAMP-G교,경기도,광주시,80.0,8.0,2.0,40.0,강박스거더교,DB-24,60805.0,2013,10
태전IC 램프E2교,경기도,광주시,30.0,29.2,2.0,15.0,PSCI거더교,DB-24,60805.0,2014,9
태전IC교(상),경기도,광주시,285.0,18.0,5.0,65.0,강박스거더교,DB-24,60805.0,2013,10
태전IC교(하),경기도,광주시,285.0,14.0,5.0,65.0,강박스거더교,DB-24,60805.0,2013,10
태전교,경기도,광주시,30.0,62.0,2.0,15.0,라멘교,DB-24,60805.0,2013,10
태전육교,경기도,광주시,40.0,19.5,3.0,13.4,RC슬래브교,DB-24,38403.0,1997,26
태평교,경기도,여주시,43.8,19.5,2.0,21.9,PSCI거더교,DB-24,8750.0,1991,32
턱골교,경기도,양주시,40.0,28.0,1.0,40.0,프리플렉스거더교,DB-24,23786.0,2015,8
토당대교(상),경기도,고양시 덕양구,1876.0,10.5,44.0,75.0,강박스거더교,DB-24,13412.0,2021,2
토당대교(하),경기도,고양시 덕양구,1876.0,10.5,44.0,75.0,강박스거더교,DB-24,13412.0,2021,2
토당연결로A교,경기도,고양시 덕양구,220.0,7.9,4.0,60.0,강박스거더교,DB-24,13412.0,2021,2
토당연결로B교,경기도,고양시 덕양구,426.0,7.9,8.0,60.0,강박스거더교,DB-24,13412.0,2021,2
토당연결로C교,경기도,고양시 덕양구,200.0,7.9,4.0,55.0,강박스거더교,DB-24,13412.0,2021,2
토당육교,경기도,고양시 덕양구,90.0,18.5,3.0,30.0,프리플렉스거더교,DB-24,20508.0,1990,33
통복4교(상),경기도,평택시,181.0,13.7,6.0,34.0,PSCI거더교,DB-24,22263.0,2005,18
통복4교(하),경기도,평택시,181.0,13.7,6.0,34.0,PSCI거더교,DB-24,22263.0,2005,18
통일고가교,경기도,파주시,180.2,19.5,3.0,70.0,강박스거더교,DB-24,9592.0,2000,23
통일대교,경기도,파주시,900.0,24.0,16.0,60.0,강박스거더교,DB-24,4146.0,1998,25
통일육교,경기도,파주시,60.0,28.0,1.0,60.0,강박스거더교,DB-24,4146.0,1998,25
퇴계원IC육교,경기도,구리시,40.0,27.0,1.0,40.0,프리플렉스거더교,DB-24,17002.0,1996,27
퇴계원소,경기도,남양주시,12.6,7.8,1.0,12.6,강I거더교,DB-13.5,19343.0,1966,57
팔당교,경기도,남양주시,120.0,19.5,3.0,40.0,프리플렉스거더교,DB-24,24423.0,1998,25
팔당대교,경기도,하남시,935.0,24.0,18.0,52.0,강박스거더교,DB-24,6488.0,1995,28
팔당육교,경기도,남양주시,450.0,19.5,9.0,50.0,강박스거더교,DB-24,24423.0,1998,25
팔봉1교,경기도,파주시,20.0,18.5,2.0,10.0,라멘교,DB-24,13354.0,2000,23
팔탄육교,경기도,화성시,40.0,19.5,1.0,40.0,강플레이트거더교,DB-24,29724.0,2002,21
팽성IC교,경기도,평택시,35.1,31.9,1.0,35.1,PSCI거더교,DB-24,37918.0,2016,7
팽성교,경기도,평택시,40.4,27.9,1.0,40.4,PSC슬래브교,DB-24,37918.0,2016,7
평궁교,경기도,평택시,30.5,27.0,1.0,30.5,PSCI거더교,DB-24,18104.0,1997,26
평택대교,경기도,평택시,1210.0,29.9,9.0,160.0,엑스트라도즈드교,DB-24,37918.0,2016,7
평택호대교,경기도,평택시,660.0,19.5,11.0,70.0,강박스거더교,DB-24,8897.0,1998,25
포곡육교,경기도,용인시 처인구,12.0,19.5,1.0,12.0,라멘교,DB-24,15291.0,1997,26
포리1교,경기도,시흥시,56.1,19.3,4.0,16.0,RC슬래브교,DB-24,11998.0,1998,25
포리2교,경기도,시흥시,24.0,43.0,2.0,12.0,RC슬래브교,DB-24,11998.0,1990,33
포천1교,경기도,포천시,145.6,17.5,10.0,15.0,RC슬래브교,DB-24,16796.0,1987,36
포천2교,경기도,포천시,72.0,17.5,5.0,14.4,RC슬래브교,DB-24,16796.0,1986,37
포천3교,경기도,포천시,22.0,17.5,2.0,11.0,RC슬래브교,DB-24,15507.0,1986,37
풍계교,경기도,이천시,55.0,20.0,4.0,15.0,RC슬래브교,DB-24,5654.0,1996,27
풍계교,경기도,이천시,44.0,10.0,3.0,17.0,RC슬래브교,DB-24,3739.0,1988,35
풍덕천교,경기도,용인시 수지구,38.0,30.0,3.0,13.0,RC슬래브교,DB-24,26567.0,1999,24
풍무교,경기도,화성시,11.0,21.5,1.0,11.0,라멘교,DB-24,18748.0,1996,27
하가등천교,경기도,화성시,15.0,20.9,1.0,15.0,라멘교,DB-24,17934.0,2014,9
하감교,경기도,가평군,20.0,17.5,2.0,10.0,라멘교,DB-24,14315.0,1989,34
하고개교(상),경기도,용인시 처인구,175.0,11.6,5.0,35.0,PSCI거더교,DB-24,33506.0,2018,5
하고개교(하),경기도,용인시 처인구,175.0,11.4,5.0,35.0,PSCI거더교,DB-24,33506.0,2018,5
하색교(확),경기도,가평군,45.0,20.5,3.0,15.0,RC슬래브교,DB-24,12279.0,1989,34
하오쇠교,경기도,부천시,10.0,10.0,1.0,10.0,RCT거더교,DB-24,24423.0,1996,27
하오정교,경기도,부천시,13.0,10.0,1.0,13.0,RCT거더교,DB-24,24423.0,1996,27
하자포교,경기도,양평군,22.0,10.9,2.0,11.0,RC슬래브교,DB-24,7239.0,1981,42
하중1육교,경기도,시흥시,25.5,37.6,1.0,25.5,RC슬래브교,DB-18,11998.0,1998,25
하중2교,경기도,시흥시,68.0,42.9,5.0,15.0,RC슬래브교,DB-24,11998.0,1998,25
하중2육교,경기도,시흥시,25.5,19.3,1.0,25.5,RC슬래브교,DB-18,21638.0,1998,25
하천IC교(상),경기도,가평군,45.0,7.9,1.0,45.0,강박스거더교,DB-24,13825.0,2011,12
하천IC교(하),경기도,가평군,45.0,7.9,1.0,45.0,강박스거더교,DB-24,13825.0,2011,12
하패1교,경기도,양주시,35.0,20.9,1.0,35.0,PSC슬래브교,DB-24,23786.0,2014,9
하패2교,경기도,양주시,35.0,21.2,1.0,35.0,기타,DB-24,23786.0,2014,9
한내교,경기도,포천시,96.0,25.0,6.0,16.0,RC슬래브교,DB-24,6543.0,1992,31
한반교,경기도,화성시,43.0,28.0,1.0,43.0,강박스거더교,DB-24,26803.0,2008,15
한탄교,경기도,연천군,360.0,20.0,9.0,40.0,강박스거더교,DB-24,9972.0,1997,26
한평교,경기도,안성시,120.4,19.5,4.0,30.2,PSCI거더교,DB-24,11047.0,1995,28
항사1교,경기도,가평군,353.0,21.0,8.0,50.0,강박스거더교,DB-24,8833.0,2011,12
항사2교,경기도,가평군,45.0,21.0,1.0,45.0,강박스거더교,DB-24,8833.0,2011,12
행정교,경기도,화성시,40.1,20.9,1.0,40.1,프리플렉스거더교,DB-24,17934.0,2014,9
행주IC1육교,경기도,고양시 덕양구,44.0,48.6,3.0,20.0,RC중공슬래브교,DB-24,99325.0,1992,31
행주IC2육교,경기도,고양시 덕양구,90.0,52.0,3.0,49.0,RC박스거더교,DB-24,99325.0,1992,31
행주IC3육교,경기도,고양시 덕양구,105.0,12.0,3.0,45.0,RC박스거더교,DB-24,99325.0,1992,31
행주교,경기도,고양시 덕양구,80.0,38.4,2.0,40.0,프리플렉스거더교,DB-24,99325.0,1993,30
행주대교(상류교),서울특별시,강서구,1460.0,14.5,24.0,120.0,PSC박스거더교,DB-24,20508.0,2000,23
행주대교(하류교),서울특별시,강서구,1460.0,14.5,24.0,120.0,사장교,DB-24,20508.0,1995,28
행주육교,경기도,고양시 덕양구,240.0,10.0,6.0,55.0,강박스거더교,DB-24,20508.0,1992,31
행죽교,경기도,이천시,25.2,19.5,1.0,25.2,PSCI거더교,DB-24,5388.0,1998,25
행죽육교,경기도,이천시,16.0,19.5,1.0,16.0,라멘교,DB-24,5388.0,1998,25
향남1교,경기도,화성시,20.2,28.0,1.0,20.2,라멘교,DB-24,8033.0,2008,15
향남2교,경기도,화성시,18.4,26.0,1.0,18.4,라멘교,DB-24,8033.0,2008,15
향남3교,경기도,화성시,19.0,11.5,1.0,19.0,라멘교,DB-24,8033.0,2008,15
향남IC교,경기도,화성시,50.1,20.9,1.0,50.1,프리플렉스거더교,DB-24,11070.0,2014,9
향남교,경기도,화성시,50.0,20.9,1.0,50.0,강박스거더교,DB-24,11070.0,2014,9
향산1교,경기도,김포시,30.0,27.9,2.0,15.0,라멘교,DB-24,44004.0,2006,17
향산2교(상),경기도,김포시,210.0,13.9,7.0,30.0,PSCI거더교,DB-24,44004.0,2006,17
향산2교(하),경기도,김포시,210.0,13.9,7.0,30.0,PSCI거더교,DB-24,44004.0,2006,17
향산교,경기도,김포시,20.0,27.9,2.0,10.0,라멘교,DB-24,44004.0,2003,20
현곡교,경기도,평택시,42.0,19.5,3.0,18.0,RC슬래브교,DB-24,21136.0,1997,26
현덕IC교,경기도,평택시,30.0,19.5,2.0,15.0,라멘교,DB-24,8850.0,1998,25
현덕교,경기도,평택시,51.0,19.5,3.0,19.0,RC중공슬래브교,DB-24,7511.0,1998,25
현동교,경기도,하남시,13.6,19.3,1.0,13.6,라멘교,DB-24,8754.0,1997,26
호계고가차도,경기도,안양시 동안구,162.0,15.3,4.0,50.0,강박스거더교,DB-24,38816.0,1991,32
호평IC교(상),경기도,남양주시,125.0,23.8,3.0,45.0,강박스거더교,DB-24,27493.0,2007,16
호평IC교(하),경기도,남양주시,125.0,15.0,3.0,45.0,강박스거더교,DB-24,27493.0,2007,16
호평교(상),경기도,남양주시,630.0,10.5,12.0,60.0,강박스거더교,DB-24,27493.0,2007,16
호평교(하),경기도,남양주시,630.0,10.5,12.0,60.0,강박스거더교,DB-24,27493.0,2007,16
호평육교(상),경기도,남양주시,30.0,10.9,1.0,30.0,PSCI거더교,DB-24,27493.0,2007,16
호평육교(하),경기도,남양주시,30.0,16.6,1.0,30.0,PSCI거더교,DB-24,27493.0,2007,16
화산1교,경기도,화성시,40.0,20.9,1.0,40.1,PSCI거더교,DB-24,26803.0,2015,8
화산2교(상),경기도,화성시,23.0,10.3,1.0,25.3,라멘교,DB-24,26803.0,2015,8
화산2교(하),경기도,화성시,23.0,10.7,1.0,25.3,라멘교,DB-24,26803.0,2015,8
화산3교(상),경기도,화성시,40.0,10.1,1.0,40.4,기타,DB-24,26803.0,2015,8
화산3교(하),경기도,화성시,40.0,10.1,1.0,40.4,기타,DB-24,26803.0,2015,8
화정교,경기도,안산시 단원구,35.1,70.0,3.0,13.5,RC슬래브교,DB-24,,1978,45
화진교,경기도,연천군,150.0,20.9,3.0,50.0,PSC슬래브교,DB-24,5463.0,2018,5
화현교,경기도,포천시,180.0,20.9,4.0,50.0,강박스거더교,DB-24,4603.0,2003,20
화현육교,경기도,포천시,15.0,20.9,1.0,15.0,라멘교,DB-24,4603.0,2003,20
황구지천교(상),경기도,화성시,340.0,17.1,6.0,60.0,강박스거더교,DB-24,26803.0,2013,10
황구지천교(하),경기도,화성시,350.0,17.7,6.0,65.0,강박스거더교,DB-24,26803.0,2013,10
황지교,경기도,연천군,210.0,20.9,6.0,35.0,PSC슬래브교,DB-24,5463.0,2018,5
회곡교,경기도,가평군,50.0,10.5,4.0,14.0,RC슬래브교,DB-24,4120.0,1994,29
회룡교,경기도,의정부시,30.0,25.0,3.0,10.0,RC슬래브교,DB-18,35532.0,1971,52
회암IC 1교,경기도,양주시,25.0,28.0,1.0,25.0,프리플렉스거더교,DB-24,35532.0,2015,8
회암IC 2교,경기도,양주시,40.0,36.0,1.0,40.0,프리플렉스거더교,DB-24,35532.0,2015,8
회암천교(상),경기도,양주시,145.0,15.0,3.0,55.0,강박스거더교,DB-24,35532.0,2014,9
회암천교(하),경기도,양주시,145.0,18.0,3.0,55.0,강박스거더교,DB-24,35532.0,2014,9
회천교,경기도,양주시,50.0,32.5,1.0,50.0,프리플렉스거더교,DB-24,35532.0,2014,9
회천교,경기도,양주시,80.0,16.0,4.0,20.0,라멘교,DB-18,23786.0,1975,48
회현교,경기도,양평군,15.0,19.5,1.0,15.0,라멘교,DB-24,7239.0,1998,25
효행교,경기도,수원시 장안구,11.0,41.0,1.0,11.0,RC슬래브교,DB-24,44932.0,1993,30
후포교,경기도,여주시,60.2,21.0,2.0,30.1,PSCI거더교,DB-24,6186.0,1999,24
흑천교,경기도,양평군,190.0,19.5,4.0,50.0,강박스거더교,DB-24,7239.0,1998,25
희곡육교,경기도,평택시,50.1,27.6,1.0,50.1,강박스거더교,DB-24,6892.0,2000,23
Ramp-A교,서울특별시,송파구,522.1,6.9,10.0,70.0,아치교,DB-24,,2019,4
Ramp-B교,서울특별시,송파구,416.0,6.9,9.0,51.0,아치교,DB-24,,2019,4
가람교,서울특별시,성동구,100.0,8.0,10.0,10.0,RC슬래브교,DB-18,0.0,1977,46
가리봉철도고가교,서울특별시,구로구,460.0,18.5,13.0,36.0,PSC박스거더교,DB-18,,1977,46
가마산고가교,서울특별시,구로구,78.0,16.0,6.0,14.0,RC슬래브교,DB-24,,1996,27
가양대교,서울특별시,강서구,1700.0,34.0,30.0,180.0,강박스거더교,DB-24,,2002,21
가양대교남단IC교,서울특별시,강서구,1533.0,9.0,33.0,55.0,강박스거더교,DB-24,0.0,2002,21
가양대교북단IC교,서울특별시,마포구,1537.0,9.0,35.0,54.0,강박스거더교,DB-24,0.0,2002,21
강남터미널고가교,서울특별시,서초구,290.0,15.4,12.0,24.2,강I거더교,DB-18,,1978,45
강일육교,서울특별시,강동구,51.2,26.0,1.0,51.2,강박스거더교,DB-24,,2001,22
개봉고가차도,서울특별시,구로구,336.0,18.5,15.0,30.0,PSCI거더교,DB-18,,2012,11
개봉교,서울특별시,구로구,60.0,25.0,4.0,15.0,PSCI거더교,DB-24,,1981,42
개봉철도고가차도교,서울특별시,구로구,148.0,22.0,6.0,25.0,PSCI거더교,DB-18,,1977,46
개화교,서울특별시,강서구,52.5,20.0,3.0,19.0,RCT거더교,DB-18,,1977,46
개화램프A교,서울특별시,강서구,160.0,8.0,4.0,45.0,강박스거더교,DB-24,,2013,10
개화램프B,서울특별시,강서구,17.0,7.9,1.0,17.0,라멘교,DB-24,,2013,10
개화램프D교,서울특별시,강서구,260.0,11.0,5.0,60.0,강박스거더교,DB-24,,2013,10
개화램프F1교,서울특별시,강서구,45.0,8.0,1.0,45.0,강박스거더교,DB-24,,2013,10
개화램프F교,서울특별시,강서구,30.0,9.0,1.0,30.0,PSCI거더교,DB-24,,2013,10
겸재교,서울특별시,중랑구,235.0,18.2,3.0,105.0,엑스트라도즈드교,DB-24,,2017,6
고덕교,서울특별시,강동구,40.0,20.0,1.0,40.0,프리플렉스거더교,DB-24,,2010,13
고덕천교,서울특별시,강동구,54.0,35.0,3.0,21.0,RC슬래브교,DB-24,,1991,32
고덕천교,서울특별시,강동구,70.0,7.0,5.0,37.0,RC슬래브교,DB-13.5,,2009,14
고산자교,서울특별시,동대문구,88.0,43.2,4.0,22.0,PSC박스거더교,DB-24,,2005,18
공단IC교,서울특별시,구로구,78.0,23.0,3.0,30.0,기타,DB-24,,1991,32
공대천교,서울특별시,노원구,26.0,15.0,4.0,7.0,라멘교,DB-24,,1991,32
관수교,서울특별시,종로구,22.2,25.5,1.0,22.2,강박스거더교,DB-24,,2005,18
관악도림교(상류),서울특별시,관악구,160.0,20.0,8.0,20.0,RC슬래브교,DB-24,,1971,52
관악도림교(하류),서울특별시,관악구,160.0,10.0,8.0,20.0,PSCI거더교,DB-24,,1983,40
광교,서울특별시,중구,30.7,45.5,2.0,23.0,강박스거더교,DB-24,,2005,18
광명고가교,서울특별시,구로구,640.0,25.0,8.0,50.0,강박스거더교,DB-24,,1998,25
광명교,서울특별시,구로구,60.0,30.0,4.0,15.0,RC슬래브교,DB-24,,2000,23
광복교,서울특별시,구로구,67.3,19.1,3.0,25.0,강I거더교,DB-24,,1998,25
광진교,서울특별시,광진구,1056.0,20.0,24.0,66.0,강박스거더교,DB-24,28587.0,2005,18
광평교,서울특별시,송파구,325.5,25.1,7.0,47.0,프리플렉스거더교,DB-24,,1993,30
구로1교,서울특별시,구로구,66.0,25.0,3.0,22.0,PSCI거더교,DB-18,,1978,45
