교량명,시군구명,최종안전점검결과,준공후경과년수,시설물종별등급구분,교량시작점위도,교량시작점경도
오천교(강릉0),이천시,B,29,기타,37.250792,127.352697
오천교(강릉1),이천군,B,12,기타,37.250792,127.352697
오천교(인천1),이천시,B,29,기타,37.250792,127.352697
오천교(인천2),이천시,B,29,기타,37.250792,127.352697
덕평교(강릉1),이천시,B,29,3,37.24387,127.359716
덕평교(강릉2),이천시,B,29,3,37.24387,127.359716
덕평교(인천),이천시,B,12,기타,37.24387,127.359716
덕평IC1육교,이천시,B,12,기타,37.240991,127.36999
덕평IC육교(강릉1),이천시,B,29,3,37.240991,127.36999
덕평IC육교(강릉2),이천시,B,29,3,37.240991,127.36999
덕평IC육교(인천),이천시,B,12,기타,37.240991,127.36999
마장교(강릉1),이천군,B,29,2,37.240991,127.36999
마장교(강릉2),이천군,B,29,2,37.240991,127.36999
마장교(인천),이천시,B,12,1,37.240991,127.36999
각평육교(강릉0),이천시,B,29,기타,37.240991,127.36999
각평육교(강릉1),이천군,B,12,기타,37.240991,127.36999
각평육교(인천0),이천시,B,29,기타,37.240991,127.36999
각평육교(인천1),이천군,B,12,기타,37.240991,127.36999
덕평휴게소1교,이천시,B,14,기타,37.240448,127.38124
덕평휴게소2교,이천시,B,14,기타,37.239983,127.392494
덕평휴게소3교,이천시,B,14,기타,37.240448,127.38124
단천교(강릉),이천시,B,12,기타,37.239983,127.392494
단천교(인천),이천시,B,12,기타,37.239983,127.392494
안평1교(강릉),이천시,B,12,기타,37.240809,127.414894
안평1교(인천),이천군,B,12,기타,37.240809,127.414894
안평2교(강릉),이천시,B,12,기타,37.236933,127.424868
안평2교(인천),이천군,B,12,기타,37.236933,127.424868
호법8육교,이천시,B,12,기타,37.236933,127.424868
유산1교(강릉),이천시,B,20,3,37.234528,127.435491
유산1교(인천),이천시,B,20,3,37.234528,127.435491
호법11육교,이천군,B,12,기타,37.234528,127.435491
유산2교(강릉0),이천시,B,20,3,37.234528,127.435491
유산2교(강릉1),이천군,B,12,기타,37.234528,127.435491
유산2교(인천0),이천시,B,20,3,37.234528,127.435491
유산2교(인천1),이천군,B,12,기타,37.234528,127.435491
복하천교(강릉),이천시,B,20,2,37.236924,127.446319
복하천교(인천),이천시,B,20,2,37.236924,127.446319
고담교(강릉),이천시,B,20,3,37.242762,127.467633
고담교(인천),이천시,B,20,3,37.242762,127.467633
사동교(강릉0),이천시,B,29,3,37.245677,127.489412
사동교(강릉1),이천시,B,20,3,37.245677,127.489412
사동교(인천0),이천시,B,29,3,37.245677,127.489412
사동교(인천1),이천군,B,20,3,37.245677,127.489412
사동1교,이천시,B,29,기타,37.244978,127.500648
아미1교,이천시,B,29,기타,37.244978,127.500648
아미2교,이천시,B,29,기타,37.244978,127.500648
아미육교,이천시,B,29,3,37.244978,127.500648
이천IC육교(강릉0),이천시,B,29,3,37.244978,127.500648
이천IC육교(강릉1),이천시,B,20,3,37.244978,127.500648
이천IC육교(인천0),이천시,B,29,3,37.244978,127.500648
이천IC육교(인천1),이천시,B,20,3,37.244978,127.500648
가산교(강릉),이천시,B,20,기타,37.242627,127.522886
가산교(인천),이천시,B,20,기타,37.242627,127.522886
상활교(강릉),여주군,B,20,기타,37.239027,127.533077
상활교(인천),여주군,B,20,기타,37.239027,127.533077
양화천교(강릉0),여주군,B,29,2,37.239635,127.544315
양화천교(강릉1),여주군,B,20,2,37.239635,127.544315
양화천교(인천0),여주군,B,29,2,37.239635,127.544315
양화천교(인천1),여주군,B,20,2,37.239635,127.544315
양화교(강릉0),여주군,B,29,2,37.24036,127.555548
양화교(강릉1),여주군,B,20,2,37.24036,127.555548
양화교(인천0),여주군,B,29,2,37.24036,127.555548
양화교(인천1),여주군,B,20,2,37.24036,127.555548
가남교(강릉0),여주군,B,20,3,37.237377,127.577557
가남교(강릉1),여주군,B,13,3,37.237377,127.577557
가남교(인천),여주군,B,20,3,37.237377,127.577557
여주JCT3교(창원),여주군,B,21,기타,37.226673,127.591999
여주JCT3교(양평),여주군,B,21,기타,37.226673,127.591999
여주JCT4교,여주군,B,21,기타,37.226673,127.591999
여주JCT5교,여주군,B,21,기타,37.226673,127.591999
여주JCT6교,여주군,B,13,2,37.226673,127.591999
여주JCT7교,여주군,B,13,2,37.235357,127.589114
본두1교(창원),여주군,B,13,기타,37.235357,127.589114
본두1교(양평),여주군,B,13,기타,37.235357,127.589114
본두2교(창원),여주군,B,13,2,37.244196,127.587159
본두2교(양평),여주군,B,13,2,37.244196,127.587159
남여주IC1교,여주군,B,10,기타,37.253168,127.588061
남여주IC교,여주군,B,10,기타,37.253168,127.588061
광대1교(창원),여주군,B,13,기타,37.261928,127.585702
광대1교(양평),여주군,B,13,기타,37.261928,127.585702
광대2교(창원),여주군,B,13,2,37.270415,127.58192
광대2교(양평),여주군,B,13,2,37.270415,127.58192
신지교(창원),여주군,B,13,2,37.288112,127.58007
신지교(양평),여주군,B,13,2,37.288112,127.58007
번도교(창원),여주군,B,13,2,37.297044,127.581547
번도교(양평),여주군,B,13,2,37.297044,127.581547
서여주IC1교,여주군,B,13,3,37.30602,127.582284
서여주IC2교,여주군,B,13,기타,37.30602,127.582284
서여주IC3교,여주군,B,13,기타,37.30602,127.582284
서여주IC교,여주군,B,13,3,37.30602,127.582284
구양1교(창원),여주군,B,13,2,37.30602,127.582284
구양1교(양평),여주군,B,13,2,37.30602,127.582284
구양2교(창원),여주군,B,13,기타,37.314416,127.578404
구양2교(양평),여주군,B,13,기타,37.314416,127.578404
구양3교(창원),여주군,B,13,2,37.32098,127.570696
구양3교(양평),여주군,B,13,2,37.32098,127.570696
율극교(창원),여주군,B,13,2,37.327231,127.562572
율극교(양평),여주군,B,13,2,37.327231,127.562572
효지교(창원),여주군,B,13,기타,37.333508,127.55448
효지교(양평),여주군,B,13,기타,37.333508,127.55448
귀백1교(창원),여주군,B,13,3,37.339854,127.548199
귀백1교(양평),여주군,B,13,3,37.339854,127.548199
귀백2교(창원),여주군,B,13,2,37.347367,127.541967
귀백2교(양평),여주군,B,13,2,37.347367,127.541967
복대교(창원),여주군,B,13,2,37.361474,127.528291
복대교(양평),여주군,B,13,2,37.361474,127.528291
문장교(창원),여주군,B,13,2,37.370369,127.526778
문장교(양평),여주군,B,13,2,37.370369,127.526778
북여주IC1교,여주군,B,11,기타,37.370369,127.526778
북여주IC교,여주군,B,13,3,37.370369,127.526778
계신교(창원),여주군,B,11,기타,37.370369,127.526778
계신교(양평),여주군,B,11,기타,37.370369,127.526778
계장천교(창원),여주군,B,11,기타,37.380357,127.52524
계장천교(양평),여주군,B,11,기타,37.380357,127.52524
궁1교(창원),여주군,B,11,기타,37.380357,127.52524
궁1교(양평),여주군,B,11,기타,37.380357,127.52524
궁2교(창원),여주군,B,11,기타,37.380357,127.52524
궁2교(양평),여주군,B,11,기타,37.380357,127.52524
궁3교(창원),여주군,B,11,기타,37.38911,127.522571
궁3교(양평),여주군,B,11,기타,37.38911,127.522571
외평교(창원),여주군,B,11,2,37.397846,127.519849
외평교(양평),여주군,B,11,2,37.397846,127.519849
금사천교(창원),여주군,B,11,2,37.411851,127.506053
금사천교(양평),여주군,B,11,2,37.411851,127.506053
소유천교(창원),여주군,B,11,기타,37.420191,127.501834
소유천교(양평),여주군,B,11,기타,37.420191,127.501834
용담천교(창원),여주군,B,11,2,37.433776,127.487302
용담천교(양평),여주군,B,11,2,37.433776,127.487302
세월천교(창원),양평군,B,11,기타,37.449072,127.475901
세월천교(양평),양평군,B,11,기타,37.449072,127.475901
신화1교(창원),양평군,B,11,기타,37.466623,127.472377
신화1교(양평),양평군,B,11,기타,37.466623,127.472377
신화2교(창원),양평군,B,11,2,37.466623,127.472377
신화2교(양평),양평군,B,11,2,37.466623,127.472377
송학교(창원),양평군,B,11,2,37.483345,127.465063
송학교(양평),양평군,B,11,2,37.483345,127.465063
병산육교,양평군,B,11,기타,37.483345,127.465063
병산교(창원),양평군,B,11,2,37.49067,127.458481
병산교(양평),양평군,B,11,2,37.49067,127.458481
양평대교,양평군,B,11,1,37.507456,127.452244
옥천교(창원),양평군,B,11,1,37.516411,127.451182
옥천교(양평),양평군,B,11,1,37.516411,127.451182
양평IC1교(진입),양평군,B,11,기타,37.523375,127.444457
양평IC1교(진출),양평군,B,11,기타,37.523375,127.444457
양평IC2교(진입),양평군,B,11,기타,37.523375,127.444457
양평IC2교(진출),양평군,B,11,기타,37.523375,127.444457
양평IC3교,양평군,B,11,1,37.523375,127.444457
양평IC4교,양평군,B,11,1,37.523375,127.444457
양평IC5교,양평군,B,11,1,37.523375,127.444457
양평IC교(창원),양평군,B,11,기타,37.523375,127.444457
양평IC교(양평),양평군,B,11,기타,37.523375,127.444457
아신교(창원),양평군,B,11,기타,37.523375,127.444457
아신교(양평),양평군,B,11,기타,37.523375,127.444457
남이천IC1교,이천군,A,7,기타,37.181075,127.441282
남이천IC2교(남이),이천시,A,7,기타,37.181552,127.441276
남이천IC2교(하남),이천군,A,7,기타,37.181075,127.441282
매산교(남이),안성시,B,36,2,37.098886,127.445887
매산교(하남),안성시,B,36,2,37.100505,127.445733
송갈교(남이),이천시,B,37,2,37.205835,127.443161
송갈교(하남),이천시,B,37,2,37.207765,127.442214
어농교(남이),이천시,A,7,기타,37.181539,127.441248
어농교(하남),이천군,A,7,기타,37.181075,127.441282
월정교(남이),안성시,B,36,기타,37.09269,127.449388
월정교(하남),안성시,B,36,기타,37.092262,127.449709
월정육교(남이),안성시,B,36,3,37.088245,127.466446
월정육교(하남),안성시,B,36,3,37.084853,127.456112
일죽교,안성시,B,36,기타,37.092262,127.449709
일죽육교(남이),안성시,B,36,3,37.090224,127.451521
일죽육교(하남),안성시,B,36,3,37.092262,127.449709
청미천교(남이),안성시,B,36,2,37.100776,127.445739
청미천교(하남),안성시,B,36,2,37.100505,127.445733
호법10육교,이천시,A,12,기타,37.234528,127.435491
호법1육교(남이0),이천시,B,36,1,37.232897,127.427774
호법1육교(남이1),이천시,B,22,1,37.232871,127.42777
호법1육교(하남),이천시,B,36,1,37.231893,127.428026
호법2육교(남이0),이천시,B,36,3,37.237887,127.426289
호법2육교(남이1),이천시,B,22,3,37.237891,127.426272
호법2육교(하남),이천시,B,36,3,37.240676,127.425507
호법3육교(남이0),이천시,B,36,3,37.233762,127.427477
호법3육교(남이1),이천시,B,22,3,37.233758,127.427471
호법3육교(하남),이천시,B,36,3,37.231893,127.428026
호법6육교,이천시,B,36,3,37.240676,127.425507
호법7육교,이천시,B,36,3,37.231893,127.428026
호법9육교,이천시,B,12,기타,37.236933,127.424868
화봉교(남이),안성시,B,36,기타,37.070306,127.468641
화봉교(하남),안성시,B,36,기타,37.070051,127.468948
후안1교(남이),이천시,B,36,기타,37.222704,127.430709
후안1교(하남),이천시,B,36,기타,37.223117,127.430585
후안2교(남이),이천시,B,36,2,37.22271,127.430712
후안2교(하남),이천시,B,36,2,37.223117,127.430585
금당교(양평),여주군,B,21,2,37.196645,127.61217
금당교(창원),여주군,B,21,2,37.196645,127.61217
삼승교(양평),여주군,A,21,3,37.172225,127.622368
삼승교(창원),여주군,B,21,3,37.172225,127.622368
안금천교(양평),여주군,B,21,2,37.226673,127.591999
안금천교(창원),여주군,B,21,2,37.226673,127.591999
여주JCT1교,여주군,B,21,1,37.235357,127.589114
연대교(양평),여주군,B,21,2,37.187662,127.612751
연대교(창원),여주군,B,21,2,37.187662,127.612751
원부1교(양평),여주군,A,21,3,37.166158,127.630667
원부1교(창원),여주군,A,21,3,37.166158,127.630667
원부2교(양평),여주군,B,21,기타,37.159697,127.638467
원부2교(창원),여주군,A,21,기타,37.159697,127.638467
원부3교(양평),여주군,B,21,3,37.159697,127.638467
원부3교(창원),여주군,B,21,3,37.159697,127.638467
원부4교(양평),여주군,B,21,기타,37.152215,127.644675
원부4교(창원),여주군,B,21,기타,37.152215,127.644675
원향사지교(양평),여주군,B,21,2,37.152215,127.644675
원향사지교(창원),여주군,B,21,2,37.152215,127.644675
청미천교(양평),여주군,C,21,1,37.159697,127.638467
청미천교(창원),여주군,C,21,1,37.159697,127.638467
구수교(제천),안성시,B,15,2,36.972204,127.255769
구수교(평택),안성시,B,15,2,36.972204,127.255769
금광교(제천),안성시,B,15,1,36.973665,127.384918
금광교(평택),안성시,B,15,1,36.973665,127.384918
마둔교(제천),안성시,B,15,1,36.975598,127.309975
마둔교(평택),안성시,B,15,1,36.975598,127.309975
보체2교(제천),안성시,B,15,2,36.975363,127.245389
보체2교(평택),안성시,B,15,2,36.975363,127.245389
보체3교(제천),안성시,B,15,3,36.972204,127.255769
보체3교(평택),안성시,B,15,3,36.972204,127.255769
보체4교(제천),안성시,A,15,3,36.972204,127.255769
보체4교(평택),안성시,A,15,3,36.972204,127.255769
신능1교(제천),안성시,A,15,3,36.970132,127.266698
신능1교(평택),안성시,A,15,3,36.970132,127.266698
신능2교(제천),안성시,A,15,기타,36.970132,127.266698
신능2교(평택),안성시,A,15,기타,36.970132,127.266698
신능3교(제천),안성시,A,15,기타,36.969035,127.277781
신능3교(평택),안성시,A,15,기타,36.969035,127.277781
신능4교(제천),안성시,A,15,3,36.969035,127.277781
신능4교(평택),안성시,A,15,3,36.969035,127.277781
오산1교(제천),안성시,A,15,기타,36.975598,127.309975
오산1교(평택),안성시,A,15,기타,36.975598,127.309975
오산2교(제천),안성시,A,15,기타,36.975598,127.309975
오산2교(평택),안성시,A,15,기타,36.97687,127.321049
옥정1교(제천),안성시,B,15,2,36.974797,127.362855
옥정1교(평택),안성시,B,15,2,36.974797,127.362855
옥정2교(제천),안성시,B,15,1,36.975057,127.373967
옥정2교(평택),안성시,B,15,1,36.975057,127.373967
장죽교(제천),안성시,B,15,기타,36.97687,127.321049
장죽교(평택),안성시,A,15,기타,36.97687,127.321049
한운교(제천),안성시,B,15,1,36.980283,127.331437
한운교(평택),안성시,B,15,1,36.980283,127.331437
현곡천교(제천),안성시,B,15,2,36.978959,127.352941
현곡천교(평택),안성시,B,15,2,36.978959,127.352941
안성천교(부산0),안성시,E,37,2,36.9706,127.169665
안성천교(부산1),안성시,E,30,2,36.9706,127.169665
안성천교(서울0),안성시,E,37,2,36.9706,127.169665
안성천교(서울1),안성시,E,30,2,36.9706,127.169665
승두교(부산),안성시,B,17,3,36.97814,127.163535
승두교(서울),안성시,B,17,3,36.97814,127.163535
안성IC육교(부산0),평택시,B,54,3,36.994342,127.154174
안성IC육교(부산1),평택시,B,30,3,36.994342,127.154174
안성IC육교(서울0),평택시,B,54,3,36.994342,127.154174
안성IC육교(서울1),평택시,B,30,3,36.994342,127.154174
공도육교(부산0),평택시,B,30,3,36.994342,127.154174
공도육교(부산1),평택시,B,14,3,36.994342,127.154174
공도육교(서울0),평택시,B,30,3,36.994342,127.154174
공도육교(서울1),평택시,B,14,3,36.994342,127.154174
내기교(목포0),평택시,B,28,기타,36.979176,126.870678
내기교(서울0),평택시,B,28,기타,36.979176,126.870678
도곡교(목포0),평택시,B,27,2,36.979176,126.870678
도곡교(서울0),평택시,B,27,2,36.979176,126.870678
도곡교(목포1),평택시,B,4,2,36.985593,126.87014
김포공항IC육교,김포시,B,23,3,37.584222,126.792672
개화육교(하행선),김포시,B,23,1,37.584884,126.795303
인천국제공항고속도로 방화대교,고양시 덕양구,B,23,1,37.58424,126.81403
창릉교,고양시 덕양구,B,23,2,37.595743,126.833353
용암교,남양주시,B,7,2,37.644164,127.130103
퇴계원IC 3교,남양주시,B,11,1,37.64241,127.133203
용암천교(일산),남양주시,B,17,1,37.644294,127.130155
용암천교(퇴계원),남양주시,B,17,1,37.644073,127.130037
화접1교(일산),남양주시,B,17,3,37.649025,127.124702
화접1교(퇴계원),남양주시,B,17,3,37.648917,127.12453
화접2교(일산),남양주시,B,17,2,37.656529,127.119234
화접2교(퇴계원),남양주시,B,17,2,37.656427,127.119001
화접3교(일산),남양주시,B,17,3,37.659268,127.117319
화접3교(퇴계원),남양주시,B,17,3,37.65912,127.117164
덕송교(일산),남양주시,B,17,3,37.664062,127.114004
의정부IC4교(R-E교),의정부시,B,17,1,37.696371,127.048908
의정부IC1교(R-C교),의정부시,B,17,3,37.695887,127.050544
의정부IC2교(R-B교),의정부시,B,17,1,37.69663,127.0507
의정부IC3교(R-A2교),의정부시,B,17,2,37.695906,127.052018
장암교(일산),의정부시,B,17,1,37.692645,127.056623
장암교(퇴계원),의정부시,B,17,1,37.692141,127.056676
